Without Me,Stressed Out,Without Me,Watermelon Sugar,Can't Hold Us feat. Ray Dalton,Bohemian Rhapsody - Remastered 2011,New Rules,My Goodbye,Too Good At Goodbyes,Treat You Better,Sweater Weather,bzip2,reverb,100
goosebumps,goosebumps,New Rules,Can't Hold Us feat. Ray Dalton,Too Good At Goodbyes,Don't Start Now,Thinking out Loud,Señorita,Circles,Happier,Stressed Out,bzip2,reverb,100
Stressed Out,Stressed Out,Can't Hold Us feat. Ray Dalton,New Rules,Señorita,Another Love,Watermelon Sugar,Take Me To Church,Coconut Water,Bohemian Rhapsody - Remastered 2011,Photograph,bzip2,reverb,100
Man On the Moon,Man On the Moon,Bohemian Rhapsody - Remastered 2011,Do I Wanna Know?,Can't Hold Us feat. Ray Dalton,Treat You Better,God's Plan,Sweater Weather,Stressed Out,Viva La Vida,Watermelon Sugar,bzip2,reverb,100
SICKO MODE,SICKO MODE,Choke,Can't Hold Us feat. Ray Dalton,God's Plan,Treat You Better,All of Me,Havana feat. Young Thug,Counting Stars,Thinking out Loud,INDUSTRY BABY feat. Jack Harlow,bzip2,reverb,100
Bohemian Rhapsody - Remastered 2011,Bohemian Rhapsody - Remastered 2011,God's Plan,Do I Wanna Know?,INDUSTRY BABY feat. Jack Harlow,Closer,Demons,Can't Hold Us feat. Ray Dalton,Lose Yourself,Havana feat. Young Thug,Treat You Better,bzip2,reverb,100
Watermelon Sugar,Watermelon Sugar,Flowers,Bohemian Rhapsody - Remastered 2011,Can't Hold Us feat. Ray Dalton,Too Good At Goodbyes,Do I Wanna Know?,Another Love,Happier,God's Plan,Say You Won't Let Go,bzip2,reverb,100
Shine On,Shine On,Treat You Better,Mr. Brightside,Viva La Vida,Choke,Bohemian Rhapsody - Remastered 2011,Closer,All of Me,Can't Hold Us feat. Ray Dalton,Just the Way You Are,bzip2,reverb,100
Cuidado,Cuidado,Choke,Sweater Weather,Bohemian Rhapsody - Remastered 2011,Too Good At Goodbyes,Do I Wanna Know?,STAY with Justin Bieber,Stay With Me,Can't Hold Us feat. Ray Dalton,Man On the Moon,bzip2,reverb,100
Someone You Loved,Someone You Loved,Bohemian Rhapsody - Remastered 2011,Treat You Better,My Goodbye,Mr. Brightside,God's Plan,Unforgettable,All of Me,Viva La Vida,Havana feat. Young Thug,bzip2,reverb,100
