Without Me,Without Me,Counting Stars,Stressed Out,Treat You Better,Choke,Do I Wanna Know?,Smells Like Teen Spirit,Lose Yourself,Walk On Water,bad guy,zstd,reverb,90
No Role Modelz,No Role Modelz,Can't Hold Us feat. Ray Dalton,Havana feat. Young Thug,Thunder,Lose Yourself,Sweater Weather,Choke,God's Plan,goosebumps,Believer,zstd,reverb,90
There's Nothing Holdin' Me Back,There's Nothing Holdin' Me Back,Havana feat. Young Thug,Thinking out Loud,Counting Stars,Can't Hold Us feat. Ray Dalton,Bohemian Rhapsody - Remastered 2011,Take Me To Church,Don't Start Now,Shape of You,goosebumps,zstd,reverb,90
Happier,Happier,Havana feat. Young Thug,When I Was Your Man,Bohemian Rhapsody - Remastered 2011,Too Good At Goodbyes,Demons,Can't Hold Us feat. Ray Dalton,The Hills,Say You Won't Let Go,One Kiss with Dua Lipa,zstd,reverb,90
One Kiss with Dua Lipa,One Kiss with Dua Lipa,Starboy,New Rules,Can't Hold Us feat. Ray Dalton,Havana feat. Young Thug,Stay With Me,Do I Wanna Know?,Too Good At Goodbyes,Bohemian Rhapsody - Remastered 2011,Thunder,zstd,reverb,90
Thunder,Thunder,Can't Hold Us feat. Ray Dalton,Starboy,Havana feat. Young Thug,goosebumps,New Rules,No Role Modelz,Circles,Stay With Me,Señorita,zstd,reverb,90
Lean On feat,Lean On feat. MØ & DJ Snake,Man On the Moon,Bohemian Rhapsody - Remastered 2011,Do I Wanna Know?,Without Me,Too Good At Goodbyes,Havana feat. Young Thug,Sweater Weather,Choke,Can't Hold Us feat. Ray Dalton,zstd,reverb,90
SAD!,SAD!,Man On the Moon,Bohemian Rhapsody - Remastered 2011,Sweater Weather,Do I Wanna Know?,Smells Like Teen Spirit,Havana feat. Young Thug,Can't Hold Us feat. Ray Dalton,Counting Stars,Without Me,zstd,reverb,90
Smells Like Teen Spirit,Smells Like Teen Spirit,Mr. Brightside,Counting Stars,Treat You Better,Walk On Water,In the End,Choke,Bohemian Rhapsody - Remastered 2011,Havana feat. Young Thug,Thunder,zstd,reverb,90
Choke,Choke,Counting Stars,Can't Hold Us feat. Ray Dalton,Unforgettable,Lose Yourself,In the End,Without Me,Believer,Bohemian Rhapsody - Remastered 2011,Thunder,zstd,reverb,90
